adresse_code,patient_code,pays_code,ville,code_postal,rue,numero_rue,date_debut_validite,date_fin_validite,date_creation,date_derniere_modification
ADR_0009591,PAT_04772,CH,Colas-sur-Garcia,9205,rue François Chauvet,89,2006-04-13,2007-05-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009592,PAT_04772,CH,Lecomte,7904,chemin Techer,65,2007-08-29,2011-04-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009593,PAT_04772,DE,Baillydan,24903,avenue Benoit,169,2011-12-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009594,PAT_04773,DE,Poirier,24414,chemin Gautier,114,1976-02-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009595,PAT_04774,FR,Chevallier,51150,rue Mace,120,1984-07-25,1989-02-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009596,PAT_04774,CH,David,3183,avenue Michel,102,1989-12-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009597,PAT_04775,DE,Saint Charlotte-les-Bains,75650,rue Joséphine Henry,73,2000-09-21,2004-01-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009598,PAT_04775,FR,LaunayVille,45086,chemin Petit,192,2004-07-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009599,PAT_04776,CH,Lagarde,5717,rue Sylvie Jacquot,100,1996-11-11,1998-03-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009600,PAT_04776,DE,Lecoq,33709,boulevard Émilie Jacques,200,1998-08-03,2003-03-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009601,PAT_04776,FR,Besson-sur-Leblanc,44419,boulevard Coste,88,2003-07-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009602,PAT_04777,FR,Saint Bertrandnec,56553,boulevard Mercier,63,1973-08-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009603,PAT_04778,CH,Brunelnec,7906,rue Élisabeth Leclercq,23,1986-08-11,1989-06-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009604,PAT_04778,DE,Rolland,48686,avenue de Lenoir,66,1990-05-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009605,PAT_04779,DE,Monnier,10417,boulevard Olivier,154,1965-03-19,1968-02-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009606,PAT_04779,DE,David,21814,rue Lelièvre,65,1968-04-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009607,PAT_04780,CH,Sainte Caroline,9055,chemin Augustin Richard,32,1970-04-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009608,PAT_04781,CH,Gilles,1617,rue de Mallet,62,1986-05-22,1988-12-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009609,PAT_04781,IT,Sainte André,41810,rue Lejeune,131,1989-08-04,1991-10-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009610,PAT_04781,DE,Saint Philippe-la-Forêt,97732,rue Lebreton,42,1992-04-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009611,PAT_04782,IT,Colas,39012,avenue Corinne Buisson,56,1969-02-18,1971-02-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009612,PAT_04782,DE,Lesage-sur-Guillou,36830,avenue Jean,181,1972-01-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009613,PAT_04783,FR,Guillet,21683,avenue Joly,36,2008-01-04,2010-03-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009614,PAT_04783,CH,Lesage,3878,chemin Loiseau,153,2010-05-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009615,PAT_04784,DE,Guillon-sur-Marin,46847,boulevard de Moreno,84,2028-07-30,2033-02-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009616,PAT_04784,FR,Lainenec,33924,rue Marques,169,2033-11-14,2036-11-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009617,PAT_04784,IT,Martinez,21074,avenue Guillaume Gros,196,2037-03-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009618,PAT_04785,FR,Grondin,41452,rue Dorothée Huet,38,2000-10-24,2003-05-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009619,PAT_04785,DE,Picard,57704,rue Allain,136,2003-07-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009620,PAT_04786,DE,Sainte Guillaumedan,77230,avenue de Valette,134,1961-12-22,1964-12-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009621,PAT_04786,CH,Saint Frédérique,5634,chemin Emmanuelle Lecoq,21,1965-07-21,1968-01-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009622,PAT_04786,CH,Salmon-sur-Rocher,6128,boulevard Neveu,144,1968-03-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009623,PAT_04787,CH,Berger,1274,rue Chevalier,34,1962-04-03,1964-07-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009624,PAT_04787,DE,Albert-sur-Duhamel,11833,rue de Dos Santos,56,1964-12-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009625,PAT_04788,FR,Bonnet,94176,chemin Michelle Perrot,80,1954-11-03,1957-09-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009626,PAT_04788,CH,Philippe,8055,rue Caroline Ribeiro,25,1957-11-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009627,PAT_04789,CH,Hoareau-sur-Grenier,2287,avenue Élodie Ruiz,69,1964-11-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009628,PAT_04790,DE,MarinBourg,43591,boulevard de Jacquet,114,2008-11-02,2010-07-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009629,PAT_04790,FR,Duval-la-Forêt,86149,boulevard Guichard,185,2011-04-15,2013-11-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009630,PAT_04790,CH,Sainte Gabrieldan,5213,chemin Pires,122,2014-01-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009631,PAT_04791,FR,Sainte Patrick,58041,chemin de Albert,73,2001-04-29,2004-09-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009632,PAT_04791,IT,Rodrigues-sur-Mer,69483,rue Dumas,131,2005-07-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009633,PAT_04792,FR,Mallet,37453,chemin Fabre,120,1997-05-13,1999-05-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009634,PAT_04792,CH,Weiss,3338,avenue Thibaut Rossi,58,2000-04-24,2003-03-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009635,PAT_04792,CH,CostaBourg,6188,rue de Leblanc,51,2003-07-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009636,PAT_04793,DE,Maury,81210,avenue Maurice Bonnin,61,1974-02-15,1975-02-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009637,PAT_04793,FR,Saint Marc,61069,rue Alex Dubois,53,1975-07-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009638,PAT_04794,IT,Pires,24267,rue Isabelle Girard,31,1974-05-02,1978-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009639,PAT_04794,DE,Fontaineboeuf,41296,rue Ledoux,73,1978-07-30,1983-02-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009640,PAT_04794,FR,Joly,14140,chemin Aimée Clerc,62,1984-01-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009641,PAT_04795,CH,Lebon,8843,chemin Bertin,175,1971-12-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009642,PAT_04796,CH,Sainte Colette,4939,rue Pages,94,1975-12-22,1977-05-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009643,PAT_04796,CH,Bouchet,1430,rue Poirier,182,1978-02-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009644,PAT_04797,CH,Jean-sur-Gimenez,5305,chemin de Boutin,111,1960-09-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009645,PAT_04798,FR,Pinto,40440,chemin Guillon,61,1977-01-02,1978-06-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009646,PAT_04798,FR,Boulaynec,16224,boulevard de Marion,193,1978-10-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009647,PAT_04799,FR,Sainte Jacqueline-les-Bains,53507,rue Raymond Cordier,141,1985-01-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009648,PAT_04800,CH,Sainte Franckdan,3484,rue Vidal,52,1991-07-06,1994-03-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009649,PAT_04800,IT,Marie-la-Forêt,70100,rue Émile Devaux,8,1994-08-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009650,PAT_04801,DE,Perrier,36072,rue Humbert,16,2014-06-11,2019-01-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009651,PAT_04801,CH,Girard-sur-Cordier,7045,avenue de Weiss,14,2019-04-20,2020-10-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009652,PAT_04801,CH,Saint Étienne-les-Bains,8981,rue Blin,34,2021-10-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009653,PAT_04802,DE,Pauldan,58987,avenue Lucie Gillet,76,2033-07-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009654,PAT_04803,IT,Gomezboeuf,83657,avenue Chevalier,110,2005-09-18,2009-11-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009655,PAT_04803,IT,Petitjean,25220,chemin Launay,6,2010-05-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009656,PAT_04804,DE,Saint Hortense-les-Bains,78635,rue Lucas Valentin,59,2011-04-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009657,PAT_04805,CH,Morel,4305,rue de Lesage,164,1970-12-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009658,PAT_04806,CH,Dijoux,3715,rue de Fernandes,112,1976-12-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009659,PAT_04807,DE,RollandVille,20388,boulevard Royer,119,1964-06-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009660,PAT_04808,FR,Louis-la-Forêt,13628,rue de Lenoir,161,2007-10-07,2009-05-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009661,PAT_04808,IT,Guillonboeuf,86174,boulevard Manon Dupré,181,2010-03-12,2014-12-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009662,PAT_04808,FR,Fernandeznec,45574,boulevard de Pottier,61,2015-06-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009663,PAT_04809,DE,Couturier-sur-Faure,91379,boulevard Augustin Jacquot,63,2004-09-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009664,PAT_04810,DE,Lenoir-les-Bains,72564,rue Michel,12,1962-04-18,1966-01-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009665,PAT_04810,CH,Bernier,6501,rue de Lenoir,180,1966-03-10,1969-12-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009666,PAT_04810,DE,Pottier,84540,rue Nathalie Gilbert,126,1970-01-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009667,PAT_04811,IT,Bègue,41005,chemin Antoinette Georges,140,2001-01-22,2005-01-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009668,PAT_04811,DE,Antoine,90679,avenue de Benard,99,2005-10-07,2009-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009669,PAT_04811,DE,Arnaud,21704,boulevard Millet,99,2009-12-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009670,PAT_04812,DE,Brunet-les-Bains,34023,chemin Aimé Weiss,61,1965-04-02,1966-06-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009671,PAT_04812,CH,Hervé,9265,chemin Stéphanie Vallet,185,1967-04-14,1971-04-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009672,PAT_04812,IT,LebretonVille,40668,avenue Becker,145,1972-02-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009673,PAT_04813,CH,Leconte,3632,boulevard de Courtois,194,2009-07-10,2013-02-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009674,PAT_04813,IT,Lacombeboeuf,17083,chemin de Chauvet,41,2014-02-11,2017-07-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009675,PAT_04813,CH,Sainte Stéphanieboeuf,8408,chemin de Maury,71,2018-06-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009676,PAT_04814,IT,Sainte StéphaneBourg,10422,boulevard Zoé Gillet,128,1998-12-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009677,PAT_04815,DE,Sainte Jules,93488,avenue Matthieu Weiss,67,1997-02-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009678,PAT_04816,DE,Texier,32729,boulevard de Merle,118,1970-11-30,1972-05-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009679,PAT_04816,DE,Richard,51229,rue Paul,110,1972-12-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009680,PAT_04817,IT,Bodin,38897,rue de Bertin,174,1977-07-19,1978-12-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009681,PAT_04817,FR,Lacombe,47898,rue de Petit,185,1979-11-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009682,PAT_04818,FR,François-sur-Prévost,67437,chemin de Barbier,172,1962-08-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009683,PAT_04819,IT,Faure,32139,chemin de Philippe,142,2028-06-06,2030-05-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009684,PAT_04819,CH,Lacroix,9455,rue de Georges,85,2030-10-03,2033-09-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009685,PAT_04819,FR,Charrier,90087,chemin Claude Munoz,172,2034-03-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009686,PAT_04820,CH,Roche,7444,rue Gérard Lefèvre,61,1961-05-06,1962-09-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009687,PAT_04820,CH,Delahaye-la-Forêt,2255,rue de Caron,21,1963-05-24,1965-06-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009688,PAT_04820,CH,Teixeira,3084,chemin Blin,46,1965-08-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009689,PAT_04821,FR,Techer-les-Bains,46903,rue de Hernandez,1,1974-10-15,1978-11-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009690,PAT_04821,CH,Lejeunedan,1310,avenue Thérèse Collet,112,1979-07-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009691,PAT_04822,FR,Menard-sur-Lucas,72053,rue Alexandria Langlois,117,1996-07-25,1997-12-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009692,PAT_04822,IT,Raymond-sur-Gros,60730,chemin Julien Teixeira,33,1998-02-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009693,PAT_04823,CH,Saint Martine,3780,boulevard de Turpin,178,1977-11-16,1981-10-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009694,PAT_04823,FR,Hubert,20745,boulevard de Pottier,70,1982-10-26,1984-06-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009695,PAT_04823,FR,Blondel,80273,boulevard Denise Girard,180,1984-09-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009696,PAT_04824,IT,Gaynec,64042,chemin William Aubry,86,2017-11-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009697,PAT_04825,DE,Guilbertboeuf,22114,rue Hoarau,5,1970-06-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009698,PAT_04826,CH,Launay,9777,avenue de Lagarde,199,2015-11-16,2018-09-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009699,PAT_04826,CH,LeclercVille,5287,rue Margaux Robert,132,2018-12-07,2022-03-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009700,PAT_04826,DE,Sainte Marcel,14041,chemin Valentine Imbert,95,2022-08-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009701,PAT_04827,IT,Lelièvre-sur-Mer,90344,rue Josette Vidal,85,1978-08-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009702,PAT_04828,DE,Bodindan,95383,rue Michelle Dos Santos,72,1981-05-21,1982-07-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009703,PAT_04828,IT,Merle-la-Forêt,45274,rue Thierry Rodriguez,91,1983-05-20,1987-07-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009704,PAT_04828,DE,Grondin,45613,rue de De Oliveira,21,1988-01-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009705,PAT_04829,IT,Saint Françoise,22018,boulevard Alphonse Wagner,195,1965-10-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009706,PAT_04830,CH,Grosdan,1345,chemin Valérie Costa,179,2007-09-29,2011-04-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009707,PAT_04830,DE,Coulon-sur-Mer,91352,boulevard Claude Dupuy,45,2011-12-09,2016-03-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009708,PAT_04830,IT,Bouchet,63827,chemin Roger,79,2017-01-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009709,PAT_04831,DE,Larocheboeuf,53889,chemin Georges,77,1994-07-22,1995-11-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009710,PAT_04831,DE,Gosselin,93831,rue Benoît Launay,111,1996-02-08,1998-08-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009711,PAT_04831,CH,Leblanc-les-Bains,4840,rue Vincent Delannoy,105,1999-06-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009712,PAT_04832,IT,Delahaye-sur-Gillet,40543,chemin Honoré Laporte,90,2005-12-13,2007-08-23,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009713,PAT_04832,DE,Grégoire-sur-Lambert,73262,rue Didier,66,2008-03-13,2009-11-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009714,PAT_04832,CH,Blinnec,2971,avenue Louise Didier,57,2010-07-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009715,PAT_04833,IT,Sainte Anouk-sur-Mer,40708,avenue Rousset,198,1997-03-07,1999-02-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009716,PAT_04833,CH,Baudry,9546,chemin Lebreton,112,1999-07-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009717,PAT_04834,DE,Albert-sur-Bigot,91140,avenue de Gillet,89,2009-07-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009718,PAT_04835,DE,RousseauVille,11300,rue Pons,155,1981-01-01,1983-05-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009719,PAT_04835,IT,Pires,85150,rue Turpin,92,1983-06-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009720,PAT_04836,CH,Salmon,8145,chemin David Lucas,24,1976-10-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009721,PAT_04837,IT,Bouvier,37297,chemin de Lelièvre,150,2020-03-22,2023-08-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009722,PAT_04837,IT,Delorme-sur-Joly,80290,rue Paul Aubry,86,2023-09-14,2028-08-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009723,PAT_04837,FR,Saint Valérie,38325,rue de Mathieu,83,2029-02-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009724,PAT_04838,FR,Raymond-sur-Lopez,37943,chemin Marc Launay,128,2002-06-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009725,PAT_04839,FR,Navarro-sur-Albert,86966,boulevard de Jacquet,82,1972-02-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009726,PAT_04840,DE,De Sousa,28043,avenue de Renault,142,2002-08-08,2006-07-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009727,PAT_04840,DE,Goncalves-sur-Martineau,13423,chemin Morel,36,2007-02-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009728,PAT_04841,IT,Henry,14365,rue de Guillet,71,1977-08-31,1981-02-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009729,PAT_04841,IT,Hoareau,78331,rue de Gautier,166,1981-12-21,1985-04-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009730,PAT_04841,IT,Rousset-sur-Roussel,39033,avenue de Fouquet,102,1985-08-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009731,PAT_04842,CH,Delannoydan,8535,rue Hardy,108,1974-02-07,1976-01-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009732,PAT_04842,FR,Carlier-la-Forêt,72078,boulevard Paul Courtois,152,1976-12-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009733,PAT_04843,FR,Saint Frédérique,55604,boulevard Joly,163,1998-07-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009734,PAT_04844,IT,DevauxBourg,50258,avenue de Hardy,164,2003-01-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009735,PAT_04845,DE,Monnier-sur-Maillet,43002,avenue Faivre,69,1999-09-06,2004-08-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009736,PAT_04845,IT,LesageVille,10155,rue de Martinez,170,2005-03-21,2007-06-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009737,PAT_04845,DE,Sainte Adélaïde,63902,rue Coste,70,2007-10-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009738,PAT_04846,DE,ChauvetBourg,12804,avenue de Rousset,5,1998-11-19,2002-01-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009739,PAT_04846,DE,Morinnec,33618,rue Leduc,180,2002-02-17,2003-11-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009740,PAT_04846,CH,Saint Constance,6243,rue de Pereira,79,2004-05-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009741,PAT_04847,DE,Sainte Luc,70959,chemin Jean Teixeira,183,1989-11-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009742,PAT_04848,IT,Boucherboeuf,67630,rue de Meunier,36,2028-11-27,2030-05-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009743,PAT_04848,FR,FoucherBourg,93316,chemin Delmas,5,2031-04-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009744,PAT_04849,FR,Leconte,87478,boulevard de Martins,140,1971-12-31,1975-07-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009745,PAT_04849,IT,Thierry,78472,boulevard de Cohen,151,1976-07-03,1977-12-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009746,PAT_04849,CH,Morvan-la-Forêt,6818,chemin Faivre,105,1978-06-07,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009747,PAT_04850,IT,Ollivierdan,16476,boulevard de Simon,121,2002-01-01,2006-10-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009748,PAT_04850,CH,Gay-la-Forêt,2272,avenue Gilbert Maillot,196,2007-02-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009749,PAT_04851,FR,Baudry-sur-Maréchal,19026,rue Odette Diallo,20,1984-09-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009750,PAT_04852,DE,Pierre,90857,avenue Manon Legrand,71,1986-09-06,1988-01-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009751,PAT_04852,FR,GrosBourg,95810,avenue Émile Lefèvre,114,1988-07-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009752,PAT_04853,CH,Lopez,1067,avenue Joubert,171,1969-08-30,1971-08-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009753,PAT_04853,CH,PoirierBourg,6632,boulevard Chauvet,178,1972-08-08,1974-07-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009754,PAT_04853,FR,Sauvage,24018,avenue Denis Albert,105,1974-10-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009755,PAT_04854,IT,Masse-sur-Bourgeois,18947,boulevard de Antoine,188,2012-06-07,2016-02-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009756,PAT_04854,DE,Deschampsdan,78760,avenue de Faivre,176,2016-05-01,2018-11-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009757,PAT_04854,IT,Pascal,78473,chemin Perrier,130,2018-12-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009758,PAT_04855,CH,Morvan-sur-Hebert,5056,avenue Joubert,198,1996-08-30,1998-06-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009759,PAT_04855,CH,Salmon,6206,rue Maurice Clément,122,1998-11-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009760,PAT_04856,DE,Vallée,78193,avenue de Benoit,138,1996-09-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009761,PAT_04857,FR,Sainte Victoire-les-Bains,43541,rue de Pelletier,132,1997-03-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009762,PAT_04858,FR,Martin-sur-Lopes,35749,avenue Riou,113,2008-10-15,2010-02-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009763,PAT_04858,CH,Saint JeanneBourg,3832,chemin de Lemonnier,128,2011-01-27,2013-03-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009764,PAT_04858,FR,Sainte Marcel-la-Forêt,55313,rue Margaret Renard,157,2014-03-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009765,PAT_04859,IT,MaillotBourg,16900,rue Charrier,198,1966-05-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009766,PAT_04860,CH,Blondel-sur-Perez,5079,avenue de Loiseau,86,2006-05-26,2007-07-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009767,PAT_04860,CH,Saint Claudeboeuf,8609,boulevard de Cohen,152,2008-03-10,2012-08-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009768,PAT_04860,IT,Charles,78881,rue de Charpentier,57,2013-06-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0009769,PAT_04861,DE,Vincent,84188,avenue de Lelièvre,101,1967-04-25,1970-03-15,2025-01-01 00:00:00,2025-01-01 00:00:00
