patient_code,prenom,nom,sexe_code,date_naissance,ville_naissance,pays_naissance_code,nationalite_code,date_deces,ville_deces,etat_civil_code,numero_securite_sociale,confession_code,indicateur_vip,date_creation,date_derniere_modification
PAT_05885,Zoé,Guilbert,F,1995-09-07,Lefebvre-la-Forêt,FR,FR,,,VE,8227665677792,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05886,Noël,Marchal,M,1959-09-12,Chrétiennec,FR,IT,,,SE,4010704051770,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05887,Arthur,Marques,M,1954-12-28,Saint Maryse,FR,FR,,,IN,7978229712030,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05888,Paul,Hebert,F,1800-01-01,Lamy,FR,FR,,,SE,5874112304778,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05889,Jeanne,Grégoire,F,1975-11-25,Lecomte,FR,ES,,,CE,8283041517245,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05890,André,Delaunay,F,1960-08-18,Imbertdan,IT,IT,1997-05-26,Simon,MA,9521551802956,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05891,Thérèse,Lebon,M,2005-09-07,BonninBourg,DE,DE,,,MA,8906680242428,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05892,Emmanuelle,Dufour,F,1975-02-14,Guyon,DE,DE,,,MA,6854867126792,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05893,Jules,De Oliveira,F,1964-10-16,Ollivier-la-Forêt,CH,CH,,,DI,7310138352420,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05894,Philippine,Faure,M,2014-12-05,Durand-sur-Pires,FR,DE,,,VE,0368785609519,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05895,Denise,Sauvage,F,1961-03-12,Jourdannec,IT,IT,,,VE,9993944012792,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05896,Vincent,Carpentier,F,1970-01-06,Samsonboeuf,FR,FR,,,CE,5715399558212,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05897,Margaret,Joseph,M,1965-01-16,Sainte Charlotte,FR,FR,,,SE,9223103545512,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05898,Odette,Leclerc,F,1975-06-04,Legros-sur-Martins,CH,CH,,,MA,8982822375334,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05899,Thibaut,Bazin,F,1960-02-14,Grenier,FR,FR,,,DI,9801027141647,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05900,Denise,Lemonnier,M,1955-07-04,Gaudin-sur-Boulay,FR,FR,,,SE,3294885984538,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05901,Christine,Alexandre,F,1991-01-11,Sainte Susanne,CH,CH,1993-10-13,Simon,SE,1089810063458,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05902,Camille,Leconte,M,1969-12-06,Masse,IT,IT,,,DI,5624407584478,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05903,Guillaume,Joly,M,1964-08-02,Sainte Charles-la-Forêt,FR,FR,,,MA,2119160047049,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05904,Madeleine,Guilbert,M,1976-09-10,SalmonBourg,CH,CH,,,SE,4688376534473,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05905,Émilie,Maréchal,M,2020-02-17,Martineznec,CH,CH,,,VE,7389781657273,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05906,Anaïs,Leclerc,M,1969-10-08,Bonnet,DE,DE,,,VE,7356128581137,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05907,Paulette,Muller,M,1994-02-18,Ledoux-les-Bains,CH,CH,,,CE,3090997483366,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05908,Hortense,Labbé,F,1974-06-04,Sainte Léon,DE,IT,,,IN,2169345564867,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05909,Suzanne,Blin,M,1982-07-24,Schmitt-sur-Gosselin,DE,DE,,,CE,2997012855883,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05910,Virginie,Grégoire,M,1998-11-20,Faure-sur-Maillet,FR,FR,,,VE,9950898982352,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05911,Hélène,Regnier,F,1950-05-22,Marin,CH,CH,,,SE,9466285983402,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05912,Georges,Guilbert,F,2014-12-02,Humbert,DE,DE,,,DI,6582375473074,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05913,Martine,Breton,F,1968-03-06,Leleu,IT,IT,,,SE,2241399425151,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05914,Suzanne,Rey,F,1964-01-01,Robindan,CH,CH,,,VE,2012377854895,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05915,Nathalie,Robert,F,1993-03-22,Briand-la-Forêt,FR,GB,,,IN,0400492226717,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05916,Juliette,Charles,F,1951-10-03,Lebon,FR,FR,,,IN,8237937939751,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05917,Jacqueline,Klein,M,1962-09-01,Martinez,DE,DE,,,DI,1952613253183,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05918,Lucas,Wagner,F,2020-01-09,Regnier-sur-Torres,DE,DE,,,MA,3220400718486,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05919,Margot,Huet,M,1986-10-16,Saint Victor-la-Forêt,FR,FR,,,MA,2871052606104,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05920,Marianne,Riou,F,1985-06-08,Jacquot-sur-Moreau,IT,IT,2011-07-22,Sainte Agathenec,DI,7714875439981,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05921,Catherine,Michel,F,1975-07-23,Joseph-les-Bains,FR,GB,,,DI,0953079693215,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05922,Christophe,Chauvet,M,1974-12-09,Tanguy,CH,CH,,,IN,0699948706049,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05923,Brigitte,Aubert,F,1991-04-03,Sainte Raymond,IT,IT,,,DI,9376976855016,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05924,Julie,Laporte,M,1992-07-20,Maillard,DE,DE,,,DI,6387473640475,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05925,Nicolas,Guilbert,F,1965-02-17,Bernier-la-Forêt,CH,CH,,,MA,4337015732626,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05926,Margaux,Moulin,M,1976-11-06,Saint Sabine,IT,IT,,,CE,6450192270043,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05927,Marine,Potier,M,1990-11-23,Sainte MoniqueBourg,CH,CH,,,IN,7626895715929,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05928,Arnaude,Georges,M,1977-10-01,Thomasnec,FR,FR,1977-04-05,Lebondan,MA,4944522414395,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05929,Luce,Mallet,F,1971-06-14,Dupré,CH,CH,,,IN,9212339418846,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05930,Matthieu,Potier,F,1957-02-01,Sainte MadeleineVille,CH,CH,,,SE,0914237432233,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05931,François,Gillet,M,1981-03-09,Leleu,DE,DE,,,MA,6174796533880,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05932,Inès,Ramos,F,1961-09-07,Guibert,CH,CH,,,VE,6982878379958,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05933,Danielle,Morin,M,1995-08-18,Martin,CH,CH,,,MA,2050946017627,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05934,Luc,Pons,M,1994-08-01,Saint Christelle,FR,FR,,,MA,3214533855094,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05935,Bernard,Joseph,M,1978-03-22,Pasquier,DE,DE,2015-07-24,Dupont,DI,0304260735938,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05936,Caroline,Rousseau,M,1977-04-19,Martinez,IT,IT,,,DI,2743106397081,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05937,Denise,Lombard,F,1992-09-01,DavidBourg,FR,ES,,,MA,3255481809376,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05938,Cécile,Leroux,M,1975-08-17,Gérard-les-Bains,DE,DE,,,SE,9161629405339,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05939,Joséphine,Legros,F,1980-08-10,Roger-la-Forêt,DE,DE,,,VE,4016162502174,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05940,Victoire,Ribeiro,M,1976-02-02,MilletVille,FR,FR,,,CE,5806115038584,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05941,Margaud,Moreau,F,2100-01-01,Caronboeuf,CH,CH,,,MA,1106566759877,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05942,Geneviève,Gonzalez,M,1972-09-17,Lefort-la-Forêt,IT,FR,,,MA,0972270842052,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05943,Emmanuel,Sanchez,F,1984-04-17,GimenezVille,CH,CH,,,IN,9363125886833,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05944,Audrey,Allain,F,1977-04-12,Sainte Frédéric-les-Bains,CH,GB,,,IN,5924442709689,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05945,Susanne,Georges,M,1982-11-19,Michaud-les-Bains,FR,FR,,,VE,2791566293493,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05946,Alexandre,Pascal,F,1976-02-07,Saint Zoé,FR,FR,,,VE,6182286378435,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05947,Alfred,Dupuis,F,1975-12-05,Mathieu-sur-Pineau,DE,DE,,,CE,7909940472707,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05948,Bertrand,Bousquet,F,1976-03-06,De Oliveira,DE,DE,,,SE,7401937867032,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05949,Léon,Maillet,M,1971-07-22,Guyot,CH,CH,,,DI,5947185877534,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05950,René,Carpentier,M,1979-08-23,Valentin,IT,IT,,,CE,1533755042379,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05951,Alex,Lombard,M,1997-10-11,Clerc,IT,IT,2005-06-01,Daniel,MA,2102242014975,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05952,Dorothée,Bazin,F,1964-07-12,RobertBourg,CH,GB,,,IN,9848387038474,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05953,Joseph,Dubois,F,1979-04-23,Peltier,IT,IT,,,IN,7473702405331,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05954,Margaux,Meunier,F,1989-06-21,Goncalves,FR,FR,2004-07-07,,VE,2936556958942,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05955,Margaux,Besson,M,1977-03-02,Cordier,DE,DE,,,IN,8251434163350,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05956,Jeannine,Moreau,F,1977-01-24,Robin-sur-Meyer,IT,GB,,,MA,7369687274758,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05957,Maurice,Albert,M,1981-12-14,Menard,CH,CH,,,IN,3255884404926,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05958,Alain,Vidal,F,1963-05-09,Da Costadan,FR,FR,,,MA,9935164131711,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05959,Anne,Fischer,F,1992-12-11,Saint Juliette,CH,CH,2006-11-13,Delahayedan,VE,3055782629759,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05960,Adrien,Payet,F,1955-10-08,Berger,CH,DE,,,,5749925603751,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05961,Alexandria,Prévost,F,1984-11-12,Salmon,DE,DE,,,DI,2664314698036,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05962,Marie,Le Gall,F,1968-09-09,Sainte Adrienne,FR,FR,1976-03-07,Rocher,SE,9858133349322,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05963,Paulette,Lamy,M,1951-09-01,Charrier,CH,CH,,,CE,3822136119980,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05964,Odette,Chevalier,F,2004-05-26,Besnardboeuf,CH,CH,,,VE,9983376136791,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05965,Renée,Lopes,F,1998-03-26,Saint Andrée,CH,CH,,,IN,3957748755858,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05966,Valérie,Boutin,F,1988-09-21,Gros,FR,FR,,,VE,0203828896124,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05967,Émilie,Caron,F,2014-12-11,Sainte Michelledan,IT,IT,2019-11-11,,VE,7404244313479,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05968,Colette,Menard,M,1956-04-21,Lemaître-la-Forêt,CH,CH,,,MA,0744077621765,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05969,Michèle,Alexandre,F,1982-11-20,Fernandes-sur-Mer,IT,IT,,,CE,7352252891351,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05970,Gilbert,Grondin,M,1990-01-01,Morelnec,IT,US,,,MA,2733346880369,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05971,Anne,Barthelemy,M,1960-10-01,Diallo-sur-Ferrand,DE,DE,2008-07-28,Cordier-la-Forêt,VE,1549317489684,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05972,Isabelle,Legrand,F,1977-05-02,Guichard,CH,CH,,,IN,0310965172572,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05973,Inès,Ruiz,M,1993-10-09,Vallée-sur-Martineau,DE,DE,,,VE,4034737583683,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05974,Jérôme,Dufour,M,1950-06-05,Sainte Julien,IT,IT,,,SE,0910572418779,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05975,Josette,Hardy,F,1994-12-04,Gonzalez-les-Bains,CH,CH,,,VE,8351834720900,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05976,Antoinette,Thibault,M,1960-05-01,Rodriguez-sur-Dubois,IT,IT,,,CE,6420372254079,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05977,Alice,Delattre,F,1995-02-15,Legranddan,IT,ES,,,VE,7991394115824,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05978,Hélène,Guillon,F,1960-03-20,Schmitt-sur-Mer,DE,DE,,,CE,1539792944833,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05979,Adélaïde,Hoareau,M,1979-05-16,Maury-sur-Brunel,FR,FR,,,VE,6371134544807,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05980,Margaux,Meyer,M,1952-05-17,Gallet-sur-Marion,DE,DE,,,CE,3563252511871,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05981,Sophie,Peron,M,1957-09-23,Hoarau-sur-Mer,FR,FR,,,CE,3313036918915,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05982,Tristan,Hamel,M,1984-02-06,Guyondan,DE,DE,,,CE,5970452607505,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05983,Andrée,Berthelot,F,1997-06-05,Barthelemydan,FR,FR,,,MA,9091628500007,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05984,Catherine,Bourdon,F,1969-07-26,Guichard,FR,DE,,,CE,5750969168564,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05985,Renée,Gay,F,1975-08-24,Sainte Gérard,IT,US,,,SE,6016217362373,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05986,Paul,Adam,F,1986-01-23,GiraudVille,FR,FR,,,MA,6628467080299,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05987,Dorothée,Deschamps,M,1990-07-05,Hoarau-sur-Gauthier,FR,FR,,,VE,2651165975003,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05988,Victor,Bourgeois,M,1985-02-20,Evrard-sur-Vallet,CH,US,,,DI,9602959465660,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05989,Laurent,Salmon,F,2008-04-22,Clément-sur-Meyer,IT,IT,,,CE,6150625565882,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05990,Gilbert,Antoine,F,1950-05-11,Saint Aimé,FR,FR,,,SE,2401957702440,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05991,Daniel,Charpentier,M,1958-10-20,Girard,DE,DE,,,IN,1062769046009,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05992,Marcelle,Delmas,F,1994-08-16,Alexandre-les-Bains,IT,IT,1998-01-18,Ramos-sur-Letellier,SE,0969178020178,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05993,Daniel,Schneider,F,1972-01-16,Fontaine,FR,FR,,,MA,1570930666845,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05994,Roland,Foucher,M,1953-10-06,Guérin-sur-Carpentier,CH,CH,,,IN,9273447293266,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05995,Théophile,Lemaire,M,1952-09-10,Saint Diane,IT,IT,,,IN,0546703870688,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05996,Suzanne,Bruneau,IN,1982-12-12,Lebrun-les-Bains,DE,DE,2009-04-22,Lelièvre-les-Bains,CE,5931034131647,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05997,Arthur,Maury,F,1999-02-05,Gimenez-sur-Gay,FR,FR,,,VE,3271459011492,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05998,Lucy,Millet,F,2019-04-28,Léger-les-Bains,CH,CH,,,SE,9289792270087,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_05999,Noémi,Martineau,F,1975-02-20,Collet,IT,IT,,,SE,5259794543746,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06000,Alain,Boulanger,F,1985-07-08,Lacombe-sur-Delahaye,CH,CH,,,MA,9768754733903,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06001,Henri,Lefèvre,F,1999-05-26,Vidal-sur-Mer,CH,DE,,,MA,5121894384970,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06002,Yves,Grondin,F,2013-01-04,Sainte Aurélie,FR,FR,,,CE,9759300363802,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06003,Aurélie,Raynaud,M,2016-08-14,Sainte Gabriellenec,CH,CH,,,DI,9769446565371,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06004,Gilbert,Colas,F,1999-11-22,Fontaineboeuf,FR,FR,,,DI,8571694528821,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06005,Andrée,Joubert,F,2011-04-19,Thomas,FR,FR,2011-03-15,Leconte-sur-Lefèvre,IN,1110382258650,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06006,Émile,Reynaud,F,1982-01-03,Moulin,FR,FR,1997-06-17,Sainte Laetitia,CE,2639702458758,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06007,Anouk,Lejeune,F,1990-11-24,Sainte Henrietteboeuf,FR,FR,2000-03-15,,SE,1648414177173,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06008,Christiane,Brunet,M,1961-07-22,Robert,CH,CH,,,VE,2919236450612,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06009,Thierry,Hoarau,F,1985-02-28,Marin,CH,DE,1986-07-06,,IN,2197729450893,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06010,Pierre,Mathieu,F,1984-10-17,Prévost,FR,FR,,,DI,1335988973428,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06011,Maurice,Legrand,F,1956-10-04,Leduc,IT,IT,1956-07-23,Renaud-sur-Mer,VE,8938043083286,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06012,Margaud,Maurice,F,1994-09-07,Lebon,DE,FR,,,SE,5630222439471,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06013,Étienne,Richard,M,1984-07-05,Sainte Claudine,IT,IT,,,MA,1083628988116,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06014,Clémence,Pierre,F,1996-12-16,Legrand,DE,DE,,,CE,4450701456109,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06015,Colette,Marty,F,1972-12-03,Saint Astrid,IT,IT,,,SE,9006085534083,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06016,Emmanuel,Boulay,F,1981-06-01,Ledoux-sur-Dupré,DE,DE,,,CE,3459726523439,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06017,Joseph,Lambert,M,2000-05-09,Lemonnier,FR,FR,,,CE,2623097606924,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06018,Xavier,Loiseau,F,1986-02-19,Godard-sur-Mace,FR,FR,,,CE,8281555720628,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06019,David,Maury,M,2016-04-17,Blondel,DE,DE,,,CE,8512994011467,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06020,Christine,Leclercq,F,1969-11-08,Jacques,IT,IT,,,VE,5296997819332,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06021,Augustin,Aubert,M,1980-04-21,Foucher,CH,CH,,,MA,0184688353648,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06022,Julien,Cousin,M,1974-04-06,Paris,CH,CH,,,IN,9267913099564,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06023,Camille,Pons,M,1977-08-04,Dias,CH,CH,,,MA,2204158175609,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06024,Julie,Martin,F,1978-07-14,Teixeira,FR,FR,,,SE,ABC8229682532,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06025,Aurore,Michel,M,1977-07-12,Bouvetnec,IT,IT,,,MA,4483534540713,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06026,Gilbert,Becker,F,1954-02-16,Gomes,DE,FR,1959-08-25,,DI,8815799760520,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06027,Christophe,Thomas,M,1955-08-22,Pasquierboeuf,DE,DE,,,VE,4255189313184,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06028,Denis,Merle,M,1979-09-23,Guérin-sur-Georges,FR,XXX,,,IN,6115402318381,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06029,Louise,Fontaine,F,1999-08-01,Valetteboeuf,CH,CH,,,CE,5812811374377,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06030,Emmanuel,Guillet,F,1966-02-25,Descamps,CH,CH,,,CE,7291263623527,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06031,Jacques,Tanguy,F,1967-02-05,Perrot-sur-Chevalier,FR,GB,,,VE,9876009275594,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06032,René,Benard,F,1976-11-15,Olivier-la-Forêt,DE,GB,,,SE,4780772954524,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06033,Auguste,Texier,F,1974-06-17,Sainte DanielleVille,IT,IT,,,SE,4239445324287,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06034,Adélaïde,Perrot,F,2013-01-12,TraoreBourg,FR,FR,,,DI,9110617036534,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06035,Nathalie,Gallet,F,1992-05-28,Sainte Victoiredan,FR,FR,,,SE,2218282003682,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06036,Raymond,Dupuy,F,1988-06-03,Michaud-sur-Laroche,FR,FR,2015-10-04,Menard,DI,6872385613250,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06037,Josette,Martineau,F,1983-10-17,Sainte Benoîtdan,CH,CH,,,IN,1893838298274,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06038,Valentine,Reynaud,F,1996-12-07,Saint Roland,CH,CH,2011-08-06,Saint Véronique,MA,9310285738643,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06039,Suzanne,Richard,F,1966-10-01,Julien,FR,FR,,,MA,1328863927815,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06040,Thierry,Lemaire,F,1986-03-24,BaronVille,IT,DE,,,SE,1599390520601,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06041,Patricia,Menard,F,1967-11-19,Mendès-sur-Morvan,FR,FR,,,VE,3619790837316,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06042,Henri,Colin,F,1952-04-09,Saint Maggie-sur-Mer,IT,IT,,,SE,86486360818118186,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06043,Jacqueline,Weber,F,2019-01-05,Lecoq-les-Bains,CH,CH,,,DI,8427206957011,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06044,Pauline,Rousset,F,1997-02-28,Saint Denise,DE,DE,2006-06-13,Devaux,IN,8163763256619,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06045,Françoise,Alexandre,F,1981-10-18,Techer,CH,CH,,,IN,8945621748196,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06046,Marine,Bernier,M,1995-06-21,Sainte Élisabeth,DE,DE,,,IN,1276468519177,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_06047,Élodie,Richard,M,1989-07-28,Michaud,CH,ES,,,MA,5723972587970,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
